source,target,type
MS2.1,http://www.dil.ie/32908,word
MS2.1,http://www.dil.ie/4927,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/24329,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/8622,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/32771,word
MS2.1,http://www.dil.ie/27721,word
MS2.1,http://www.dil.ie/24329,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/32771,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/33484,word
MS2.1,http://www.dil.ie/37139,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/24329,word
MS2.1,http://www.dil.ie/19189,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/2,word
MS2.1,http://www.dil.ie/32400,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/32400,word
MS2.1,http://www.dil.ie/13749,word
MS2.1,http://www.dil.ie/24329,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/8581,word
MS2.1,http://www.dil.ie/4927,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/32400,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/3,word
MS2.1,http://www.dil.ie/33484,word
MS2.1,http://www.dil.ie/4927,word
MS2.1,http://www.dil.ie/33484,word
MS2.1,http://www.dil.ie/33397,word
MS2.1,http://www.dil.ie/33397,word
MS2.1,http://www.dil.ie/32400,word
MS2.1,http://www.dil.ie/26891,word
MS2.1,http://www.dil.ie/24329,word
MS2.1,http://www.dil.ie/24329,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/27721,word
MS2.1,http://www.dil.ie/29507,word
MS2.1,http://www.dil.ie/24329,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/32400,word
MS2.1,http://www.dil.ie/32909,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/32400,word
MS2.1,http://www.dil.ie/8622,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/32400,word
MS2.1,http://www.dil.ie/32908,word
MS2.1,http://www.dil.ie/25119,word
MS2.1,http://www.dil.ie/32400,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/29234,word
MS2.1,http://www.dil.ie/8622,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/9786,word
MS2.1,http://www.dil.ie/9786,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/17096,word
MS3.1,http://www.dil.ie/8622,word
MS3.1,http://www.dil.ie/29104,word
MS3.1,http://www.dil.ie/7528,word
MS3.1,http://www.dil.ie/25119,word
MS3.1,http://www.dil.ie/33484,word
MS3.1,http://www.dil.ie/3902,word
MS3.1,http://www.dil.ie/28194,word
MS3.1,http://www.dil.ie/9786,word
MS3.1,http://www.dil.ie/9786,word
MS3.1,http://www.dil.ie/17096,word
MS3.1,http://www.dil.ie/29104,word
MS3.1,http://www.dil.ie/29104,word
MS3.1,http://www.dil.ie/26891,word
MS3.1,http://www.dil.ie/37567,word
MS3.1,http://www.dil.ie/28194,word
MS3.1,http://www.dil.ie/17096,word
MS3.1,http://www.dil.ie/28194,word
MS3.1,http://www.dil.ie/37567,word
MS3.1,http://www.dil.ie/33484,word
MS3.1,http://www.dil.ie/29104,word
MS3.1,http://www.dil.ie/38191,word
MS3.1,http://www.dil.ie/28194,word
MS3.1,http://www.dil.ie/26891,word
MS3.1,http://www.dil.ie/37567,word
MS3.1,http://www.dil.ie/28194,word
MS3.1,http://www.dil.ie/33484,word
